product_url                                                                                                                                                             ,product_name                                                       ,price      ,pack_size         ,inventory_left,description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,brand    ,image_urls
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/infusions-herbal/higher-liv-org-green-tea-cha15-20-s/p/39748                    ,Higher Liv Org green Tea Cha15/20&#39;S                            ,KES 499.00 ,20&#39;S          ,3             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h97/h1a/17307110440990/39748_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h3f/hae/17307484291102/39748_1.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h29/he8/17307485274142/39748_2.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/flavored-bags/kericho-gold-hangover-tea-25-tb/p/47335                           ,Kericho Gold Hangover Tea Bags 25 Pieces                           ,KES 195.00 ,25 Pieces         ,              ,"Kericho Gold speciality infusions is a luxurious range of finest fruit and herb blends. Rich in taste, bursting with refreshing flavours and soothing aromas, our infusion blends are specially created to provide the pleasure and satisfaction you deserve."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h62/hc6/17328617127966/47335_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h40/hef/12463162916894/47335_Main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hb9/hcd/17328612868126/47335_1.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h9c/hc8/17328613851166/47335_2.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hcb/h0c/17328615161886/47335_3.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hcb/h5c/17328616144926/47335_4.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/soft-drinks/carbonated-drinks/drink-mixers/quencher-lime-cordial-drink-1l/p/17356                       ,Quencher Lime Cordial Drink 1 lt                                   ,KES 170.00 ,1 lt              ,7             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/h22/he1/12462956806174/17356_Main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/soft-drinks/carbonated-drinks/other-flavours/stoney-tangawizi-350ml/p/46534                             ,Stoney Tangawizi 350Ml                                             ,KES 39.00  ,                  ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/h36/hab/14493999398942/46534_main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/flavored-bags/kericho-gold-spiced-rooibos-15-etb/p/64758                        ,Kericho Gold Spiced Rooibos Tea Bags 15 Pieces                     ,KES 950.00 ,15 Pieces         ,5             ,"South African Rooibos infused with aromatic Indian Spices, a rich Tisane, naturally caffeine free."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h9a/h07/17328686039070/64758_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h3e/h6f/12463488368670/64758_Main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hc3/h72/17328680075294/64758_1.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/soft-drinks/carbonated-drinks/drink-mixers/highlands-cordial-orange-1l/p/278                            ,Highlands Cordial Orange Juice 1 lt                                ,KES 160.00 ,1 lt              ,5             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h47/h87/17307449032734/278_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h1f/h41/12461795999774/278_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/kids-drinks/kids-juices/kids-tetra-pack/pick-n-peel-tropical-mix-juice-1l/p/41072                       ,Pick N&#39; Peel Tropical Mix Juice 1 lt                           ,KES 200.00 ,1 lt              ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/hf0/h75/26449920884766/41072_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/he7/h03/12462898479134/41072_Main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h6e/hea/26449918591006/41072_1.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hfa/hab/26449919574046/41072_2.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hd2/h60/26449920229406/41072_3.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/infusions-herbal/kericho-gold-variety-pack-tea-48g/p/171657                     ,KERICHO GOLD VARIETY  PACK  TEA 48G                                ,KES 195.00 ,                  ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/h92/hac/28002627682334/171657_main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/black-bags/kericho-gold-envelop-t-bags-100-s/p/49446                            ,Kericho Gold Pure Kenya Tea Bags 100 Pieces                        ,KES 271.00 ,100 Pieces        ,              ,"Refreshing Fine Black Tea with richness of taste, flavor and aroma carefully and individually packaged in foil wrap to ensure freshness."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h4d/h1d/17328657825822/49446_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h10/h25/12463181922334/49446_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/infusions-herbal/ketepa-purple-tea-100g/p/123787                                ,Ketepa Purple Tea 100g                                             ,KES 329.00 ,100g              ,1             ,"Purple Tea is rich in anthocyanin the plant itself has a red-purple color but the tea comes out with a slightly purple hue. That regal color is as a result of high levels of anthocyanins, which have many anti-in-inflammatory and anti-viral-benefits."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/hfc/h01/26799172223006/123787_main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/coffee/instant-coffee-sachets/regular-instant-coffee/maccoffee-original-50g/p/33572                     ,Maccoffee Original Coffee 50g                                      ,KES 260.00 ,50 gr             ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h8f/h7c/17385149267998/33572_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h4f/h5f/12462423605278/33572_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/water/still-water/aquaclear-water-18-5l/p/52407                                                         ,Aquaclear Water 18.5L                                              ,KES 544.00 ,                  ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/ha2/h52/16872311554078/52407_main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/soft-drinks/carbonated-drinks/lemonade-mixers/sprite-csd-500ml/p/31118                                  ,Sprite Soda 500 ml                                                 ,KES 59.00  ,500 ml            ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/hc3/hc3/12462400602142/31118_Main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/infusions-herbal/kericho-gold-20-apple-tea-bags-40g/p/8282                      ,Kericho Gold Apple And Cinnamon Tea Bags 2g x Pack of 20           ,KES 224.00 ,2g x Pack of 20   ,8             ,"Kericho Gold speciality infusions is a luxurious range of finest fruit and herb blends. Rich in taste, bursting with refreshing flavours and soothing aromas, our infusion blends are specially created to provide the pleasure and satisfaction you deserve. An invigorating herb tea with a flavour that’s equal parts freshly ground cinnamon and juicy red apples."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h0f/hb3/17385416163358/8282_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hbe/h4e/12449137950750/8282_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/juices/long-life-juices-smoothies/concentrate-fruit-juice/pep-orange-drink-concentrate-2l/p/13406       ,Pep Orange Drink Concentrate 2L                                    ,KES 354.00 ,2 lt              ,9             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/ha4/hbb/16813614137374/13406_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h91/h60/12461892665374/13406_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/coffee/ground-coffee-beans/ground/dormans-kkkahawa-dark-medium-grd25g/p/92268                           ,Dormans Kahawa Dark Medium Coffee Ground 25 gr                     ,KES 18.00  ,25 gr             ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/had/h9c/17292673089566/92268_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/he0/hd1/12733195026462/92268_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/juices/long-life-juices-smoothies/nectar-fruit-juice/ceres-delight-juice-mango-1l/p/2394                ,Ceres Delight Juice Mango 1L                                       ,KES 229.00 ,1 lt              ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h56/hea/16975789588510/2394_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h6a/h6c/12461784203294/2394_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/coffee/instant-coffee-sachets/mixes-sachets/africafe-instant-coffee-sachets1-6g/p/78958                 ,AFRICAFE INSTANT COFFEE SACHETS1.6G                                ,KES 8.00   ,1.6g              ,              ,"Drink in the exciting boldness of this internationally acclaimed organic instant coffee again and again and again with each and every taste, making every coffee break a special treat. Africafe naturally grows in the center of the “fine coffee belt of Africa”, where about half of the world’s specialty coffees are produced. Naturally grown and nurtured among banana trees and bean (leguminous) plants, optimal conditions are created for producing Africafe as the finest organic coffee."                                                                                                                                                                                                                                                                                                                                                                  ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h64/h24/26676237205534/78958_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hfb/h8d/26676236222494/78958_1.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/water/still-water/mt-kenya-water-300ml/p/41083                                                          ,Mt Kenya Water 300 ml                                              ,KES 21.00  ,300 ml            ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/ha8/h68/17556911357982/41083_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hda/h81/12462907981854/41083_Main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h30/h23/17556909719582/41083_1.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h3f/hd2/17556910374942/41083_2.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/coffee/instant-coffee-sachets/mixes-sachets/dormans-3in1-classic-coffee-18gx12/p/117249                 ,Dormans 3In1 Classic Coffee 18Gx12                                 ,KES 276.00 ,18 gr             ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h18/he5/26658590949406/117249_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h33/h78/12461674364958/117249_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/juices/syrups-concentrate/cordial-drinks/highlands-cordial-tropical-3l/p/106817                         ,Highlands Cordial Tropical Juice 3 lt                              ,KES 429.00 ,3 lt              ,1             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h0b/h63/17307137277982/106817_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h87/h69/12464093003806/106817_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/soft-drinks/carbonated-drinks/drink-mixers/savanah-mango-juice-2l/p/25630                               ,Savanah Mango Juice 2 lt                                           ,KES 285.00 ,2 lt              ,9             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/h36/h94/12462239481886/25630_Main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/soft-drinks/carbonated-drinks/drink-mixers/savanah-mango-juice-2l/p/25630                               ,Savanah Mango Juice 2 lt                                           ,KES 285.00 ,2 lt              ,9             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/h36/h94/12462239481886/25630_Main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/juices/long-life-juices-smoothies/nectar-fruit-juice/fruitville-lemmintcucu-tetra1l/p/94132             ,Fruitville Lemon Mint And Cucumber Juice 1L                        ,KES 214.00 ,1L                ,              ,"This juice is 100% natural with no added sugar and can be used to make an array of cocktails. Some of the health benefits of lemon, mint, and cucumber juice are, lemons are a natural detoxifier that flushes out toxins while mint is also good for digestion and provides a touch of sweetness without the sugar. Cucumbers are 96% water therefore they provide extra hydration."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/hb8/h7f/17292720275486/94132_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h71/h30/12463733538846/94132_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/infusions-herbal/higher-liv-org-sweet-chai-15-s/p/39766                         ,Higher Liv Org Sweet Chai 15&#39;S                                 ,KES 499.00 ,15&#39;S          ,4             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h10/h21/17307110277150/39766_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h6d/h30/17307490058270/39766_1.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hff/h18/17307490713630/39766_2.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/kids-drinks/kids-juices/kids-tetra-pack/fruitfull-pinacolada-250ml/p/40589                              ,Fruit Full Pinacolada Fruit Juice 250ml                            ,KES 49.00  ,250ml             ,              ,"A perfect blend of tropical pineapple and exotic coconuts. Another islander's favourite tropical taste will make you feel you are on a vacation. Fruit Full pinna colada blends best with mocktails, cocktails, lemonades, sodas, slushes, frozen beverages, mojitos. Enjoy the tropical blend. Pina-colada will allow you to create easily delightful aromas in plenty of summer alcoholic and non-alcoholic beverages just by pouring and stirring."                                                                                                                                                                                                                                                                                                                                                                                                                  ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/ha3/h25/17292312051742/40589_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h7e/h77/12462797881374/40589_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/juices/long-life-juices-smoothies/concentrate-fruit-juice/gofrut-apple-juice-250ml/p/118055             ,Gofrut Apple Juice 250ml                                           ,KES 39.00  ,250ml             ,4             ,"Enjoy the refreshing and delicious taste of apples with this Apple Drink by Gofrut Special 6 layer protection gives you the goodness of this tasty, ready to serve fruit beverage in every glass of Gofrut. Did You Know, Apples provide many health promoting properties and hence they are a preferred filler between meals. That's why they say, ""An Apple a day keeps the doctor away. "" One glass of the Gofrut Apple Drink Juice is said to serve up at least 80 grams worth of nutrients found in an apple. This takes care of a healthy and wholesome breakfast and also a quick snack in between meals."                                                                                                                                                                                                                                                     ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/hf9/h26/17290676928542/118055_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h95/h4b/12463903604766/118055_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/black-bags/melvins-masala-tea-bags-25-s/p/40534                                 ,Melvins Masala Tea Bags 25 pcs                                     ,KES 112.00 ,                  ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h34/ha3/12462730379294/40534_Main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hc1/h8e/12462871281694/40534_Main1.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/coffee/instant-coffee-sachets/mixes-sachets/alicafe-5-in-1-sachet-20gx50/p/34276                        ,ALICAFE 5 IN 1 SACHET 20GX50                                       ,KES 1815.00,                  ,3             ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h47/hed/27846412927006/34276_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h21/ha9/27846411943966/34276_1.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/black-bags/ketepa-pride-lemon-flav-t-bags-50g/p/22919                           ,Ketepa Pride Lemon Tea Bags 50g                                    ,KES 123.00 ,50g               ,1             ,"A sweet tingly citrus celebration. Fresh, plumb lemons add a light touch to this flavourful favourite. Fresh tangy lemons blended with the re-known Ketepa Pride teas will awaken your every sense. Best enjoyed without milk."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h4e/h21/17328563978270/22919_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hc4/hf4/12462065483806/22919_Main.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/tea/loose-leaf-tea-bags/white-tea/kericho-gold-20-decaf-tea-bags-40g/p/41670                            ,Kericho Gold Decaffeinated Tea Bags 2g x Pack of 20                ,KES 260.00 ,2g x Pack of 20   ,              ,"Kericho Gold speciality infusions is a luxurious range of finest fruit and herb blends. Rich in taste, bursting with refreshing flavours and soothing aromas, our infusion blends are specially created to provide the pleasure and satisfaction you deserve. Caffeine free black tea with great taste and aroma."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h27/h91/17385233645598/41670_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h02/h3d/12462961066014/41670_Main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hcf/hfd/17385232597022/41670_1.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/soft-drinks/carbonated-drinks/lemonade-mixers/fanta-orange-pet-2l/p/24183                               ,Fanta Orange Soda 2 lt                                             ,KES 160.00 ,2 lt              ,              ,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/h49/h1c/17292082413598/24183_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/he6/hf3/12462214905886/24183_Main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hdc/h57/17292081102878/24183_1.jpg_200Wx200H']"
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/juices/long-life-juices-smoothies/berries-juice/jooz-s-berry-guava-pet-bottle300ml/p/103463             ,JOOZ S/BERRY&amp;GUAVA PET BOTTLE300ML                             ,KES 42.00  ,300ml             ,              ,Guava Strawberry Infused Water is a vitamin C rich detox water. Loaded with the flavors of two tangy fruits. Perfect for you if you’ve been wishing for a healthy glowing skin.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,         ,['https://cdnprod.mafretailproxy.com/sys-master-root/hb7/hed/26759265288222/103463_main.jpg_200Wx200H']
https://www.carrefour.ke/mafken/en/root-maf-category//beverages/juices/long-life-juices-smoothies/concentrate-fruit-juice/robinson-f-b-pink-grapefruit-nas-1l/p/24987   ,Robinsons Real Fruit And Barley Pink Grapefruit Squash 1L          ,KES 425.00 ,1L                ,7             ,"A deliciously smooth squash drink made with a special blend of golden barley varieties and real fruit juices with absolutely no added sugar. A tasty and easy way to enjoy drinking more water, for the whole family."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,         ,"['https://cdnprod.mafretailproxy.com/sys-master-root/hc3/h2c/26931429212190/24987_main.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/hd0/hfd/26931426689054/24987_1.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/h0e/h8f/26931427901470/24987_2.jpg_200Wx200H', 'https://cdnprod.mafretailproxy.com/sys-master-root/he6/h3c/26931428229150/24987_3.jpg_200Wx200H']"
